ensembl_gene_id	uniprot_swissprot
C09E9.1	YI31_CAEEL
H04M03.3	
M7.10	
F13E9.14	
K09B11.2	NOL9_CAEEL
K09B11.2	
R07C12.4	
M199.2	
T11B7.3	
C28D4.4	
F17E9.11	
Y116A8C.1	
T11G6.7	
F56B3.6	
F36H12.9	
F44D12.2	
R13A1.10	
Y55F3C.13	
F42G8.9	
C18H7.11	
F20D12.2	
C47E12.6	
E04A4.5	TIM17_CAEEL
Y46C8AR.1	
H02I12.1	
T13F2.12	
F09E8.2	
R09E10.8	
F45E4.9	
K07H8.10	
Y73B6BL.28	
C01B10.11	
Y94H6A.11	
M117.3	
W03B1.8	
C30H6.6	
Y57G11C.43	
Y69E1A.5	
Y41E3.8	
Y67D8A.2	
Y105C5B.4	
R11E3.2	
C06G3.10	COG2_CAEEL
K08D10.3	
ZK1251.8	TWK9_CAEEL
F08B4.4	
ZK1251.11	
ZK180.3	
ZK180.3	RFT1_CAEEL
Y4C6A.4	
F58B3.9	
H21P03.10	
K08C7.5	
AC7.2	SHOC2_CAEEL
AC7.2	
F01D4.7	SRB17_CAEEL
F55G11.1	
C27B7.2	
C35B1.8	
C32H11.2	
Y69A2AR.19	
R05G6.11	
C06G3.1	
F28E10.2	
K09B11.1	
F38H4.10	
C32H11.10	
B0564.2	
R05C11.2	
F49E11.4	
F49F1.3	
Y73B6BL.4	
F56D6.15	
Y38C1AB.8	
T11F8.3	
JC8.14	
F08G5.5	
Y55F3C.5	
F36H1.10	
F36H1.10	HRG6_CAEEL
C05G6.1	
Y38F2AR.9	
C48D1.2	
C48D1.2	CED3_CAEEL
C04G2.10	
F13H10.8	
T13F2.3	
K08F11.5	MIRO_CAEEL
T28H11.7	
K08D8.4	
F49E8.2	
M04G7.2	
Y45F10B.59	
F20C5.7	
T13A10.12	
Y37E11AL.4	
F42G8.3	PMK2_CAEEL
F42G8.3	
Y59H11AM.1	
Y69A2AR.14	
T12E12.2	
Y64G10A.8	
T05A12.2	
ZC168.3	
F49E11.5	
C24D10.5	
F38C2.5	
R102.4	
R102.4	YF64_CAEEL
C46A5.4	
T23B5.1	
F28D1.2	
R09E10.13	
F45E4.7	
H06H21.8	
Y105C5A.24	
Y104H12D.1	MED20_CAEEL
Y57G11C.51	
ZK809.3	
C24D10.6	
Y42H9B.3	
Y94H6A.6	
ZK354.6	
Y67D8C.2	
M199.9	
LLC1.2	
Y43C5A.1	
C53B4.2	
F49C12.4	
Y57G11C.17	
B0218.6	
F13E9.10	
C04C3.7	
T07A9.14	
Y43B11AR.1	
Y77E11A.14	
F36H1.2	
Y45F10A.5	
F32B6.8	
T08B6.4	
Y41D4B.14	
K08E4.1	SPT5H_CAEEL
T01B11.4	
C55C3.6	
C49H3.4	
ZK829.8	
F19C7.8	
Y17G9B.9	
F21D5.8	
Y51H4A.2	
K08F4.4	EAA3_CAEEL
F35H10.1	H2A_CAEEL
T13A10.9	
C06A6.5	TXNDL_CAEEL
F55F10.1	
T21D12.14	
Y116A8C.26	
Y105C5B.1413	
R05G6.6	EAA6_CAEEL
R13H9.2	MSP55_CAEEL
Y38F2AL.5	
F49C12.11	TMA7_CAEEL
Y17G9A.6	
T28F3.5	
K11H12.4	
ZK896.8	
H21P03.3	
H21P03.3	SMS1_CAEEL
Y62E10A.20	
F17E9.16	
Y46C8AL.8	
T14A8.2	
F47C12.1	
D2024.4	
W03G1.6	
R09H10.4	
K08E7.9	PGP1_CAEEL
W03G1.7	
W03G1.7	ASM3_CAEEL
ZK593.5	
Y54G2A.33	
C01B10.8	
Y105C5B.18	
R09E10.5	YF1M_CAEEL
Y73F8A.5	
T23F6.1	
T06C10.3	
ZC416.4	
C43F9.4	
C07G1.5	
ZK795.4	
F58D2.2	
C49C8.3	
Y45F10B.10	
W09G12.1	
C34D4.14	
T05E11.1	RS5_CAEEL
K08C7.1	
H25K10.1	
C52D10.12	
F49C12.15	
4R79.1	
4R79.1	NAS6_CAEEL
C27D8.4	
W01B6.9	NDC80_CAEEL
W02A2.6	
C44B12.3	
Y40C5A.2	
T19E7.1	
F47C12.8	
R13A1.8	
H25K10.4	
H02I12.8	
C27B7.6	YY06_CAEEL
F55G11.10	
D2096.3	
Y37E11B.2	
Y73F8A.23	
K06B9.5	
W03D2.4	PCNA_CAEEL
C42D4.13	
F28D1.7	RS23_CAEEL
R10H10.7	
C46C2.3	
Y94H6A.1	
K09B3.1	
F37C4.1	
C32H11.9	
Y45F10C.6	
C53D6.2	
Y116A8C.43	
F58B3.2	
E03H12.1	
ZK809.4	
Y38H8A.7	
C09G4.1	
Y17G9B.3	
C01C7.1	
C29E6.4	
C42D4.6	
Y59E9AL.5	
C34H4.4	
F32E10.7	
R08C7.7	
C01F6.1	
B0564.9	
F15B10.3	
Y46C8AL.5	
Y69A2AR.26	
ZK354.5	MSP19_CAEEL
C09G12.2	
K06B9.1	
T22D1.9	
Y73B6BL.37	
C26H9A.1	
Y59H11AR.5	
F11A10.7	
Y57G11C.49	
K08E7.7	CUL6_CAEEL
F38A5.13	
F45E4.5	
B0035.14	
F20C5.1	PME3_CAEEL
F20C5.1	
Y5F2A.3	
Y41E3.6	
D1046.2	
F53B2.4	
Y37E11AR.1	
ZK829.7	
Y51H4A.5	
Y105C5A.1274	
Y4C6B.6	
C49H3.3	
C23H5.11	
Y38F2AL.1	
ZK617.1	
ZK617.1	UNC22_CAEEL
Y54G2A.10	
Y57G11C.14	
T02D1.6	
Y41E3.11	
Y43C5A.6	
W03D2.10	
F32E10.3	CL180_CAEEL
C47E12.13	
F38H4.7	
ZK897.1	
ZK897.1	CAPS_CAEEL
R11A8.5	
F09D12.2	
M02B7.5	
ZC477.5	
B0513.5	PROD_CAEEL
T12A7.2	
T11F8.1	
C01F6.4	FEM3_CAEEL
C01F6.4	
E03H12.9	
F56D5.9	
F53H1.3	
H23L24.5	PME4_CAEEL
Y57G11C.3	6PGL_CAEEL
Y57G11C.3	
F41H10.9	
F38A1.5	
Y40H7A.11	
C28D4.7	
F23B2.12	
Y54G2A.9	
Y73B6BL.26	
C09G9.5	
Y57G11C.1142	
Y46C8AL.1	
R08C7.11	
Y73F8A.13	
C47E12.9	
Y104H12D.3	
Y76B12C.2	
Y54G2A.40	
T02D1.3	
C06E4.5	
F01G10.10	
K08B4.4	
Y24D9A.4	RL7A_CAEEL
Y24D9A.4	
K08D10.1	
C31H1.6	
Y73B6BL.5	
Y73B6BL.270	
B0035.10	
C50F7.2	
Y57G11C.21	
F26D10.12	
W03B1.4	
C43G2.5	
K01A6.2	
C02B10.2	SNAPN_CAEEL
F01D4.1	
F13E9.8	
Y38C1AA.2	CSN3_CAEEL
K08D10.4	
T05E11.8	
T05A1.2	
Y69A2AR.8	
B0273.3	
Y38F2AR.5	
C52D10.6	
F08B4.3	
C09B9.3	
F32B6.2	
T09A12.5	
Y45F10D.13	
K08E4.4	
C26B2.6	ELP4_CAEEL
Y41D4B.20	
R02D3.5	
F13E9.4	
W02A2.8	
F36H12.14	
Y17G9A.4	
F01G10.5	
Y116A8A.3	
T23F6.4	
Y54G2A.45	
Y41D4A.2	
Y40H7A.4	
Y9C9A.18	
ZK1251.2	ILB4_CAEEL
F36H12.5	
Y37A1B.9	
Y116A8C.35	
Y57G11C.42	
Y41E3.22	
F02H6.4	
C27D8.2	
F56B3.9	
F28D1.9	
C11D2.4	
B0001.5	
F08A7.1	
F38A1.14	
C39E9.8	
F01G4.3	
F38E11.7	WRT3_CAEEL
T07A9.7	GPA4_CAEEL
C26B2.1	
ZK593.3	
F52B11.6	
Y116A8C.465	
W01B6.1	WNT2_CAEEL
M04B2.5	
F20C5.3	
Y55F3C.9	
C28C12.12	
Y45F10B.4	
C50F7.9	
ZK616.2	
M7.9	
ZC410.1	
ZC410.1	NHR11_CAEEL
K08C7.6	
F52G2.1	
F52G2.1	DCP2_CAEEL
Y45F10B.15	U375D_CAEEL
T21D12.2	
F55G1.6	
K08D12.6	
F54D1.3	
T28H11.4	
Y73F8A.3	
F42A9.7	
Y9C9A.11	
Y105C5A.1270	
Y73B6BL.39	
Y37E11AL.8	
C53D6.10	
R09H10.6	
W08D2.4	
Y45F10B.3	
Y45F10D.10	
C49H3.10	
C48D1.3	SC5A7_CAEEL
F33D4.4	
F02H6.6	
Y39C12A.8	
ZC477.4	
T22D1.2	
Y73B6A.1	
Y69A2AR.1	
D2096.8	
Y116A8C.467	
F18F11.4	
C55F2.2	
F42A6.9	
Y51H4A.3	RHO1_CAEEL
Y11D7A.12	
Y51H4A.10	
F58F6.2	
K07F5.9	SSP10_CAEEL
M02B7.7	
T19E7.6	
C43F9.6	
Y24D9A.2	
T04A11.3	YFE7_CAEEL
M7.2	
ZK185.1	
F58E2.4	
T28C6.7	
Y38H8A.5	
Y38C1AA.13	
T21D12.9	
C49C3.9	
F25H8.7	
C04G2.6	RRP44_CAEEL
F01G4.1	
Y54G2A.39	
F35F11.1	
T14G10.7	
Y73F8A.36	
Y59E9AR.3	TBX30_CAEEL
F56A11.4	
B0546.4	YPL2_CAEEL
B0546.4	
H34C03.1	
Y59H11AM.3	
K08D12.7	
Y67D8C.7	
Y73B6BL.9	
Y73B6BL.9	H12_CAEEL
W08D2.6	
Y4C6A.2	
T01B11.1	
Y55F3AR.3	TCPQ_CAEEL
C01F6.8	
F54E12.3	H4_CAEEL
Y41D4B.11	
Y67H2A.6	
Y67H2A.6	CSN6_CAEEL
Y105C5A.6	
C05C12.4	
T23G4.3	
Y37E11B.1	
R102.9	
Y57G11C.24	
H10D12.2	
F38A1.13	
B0545.4	
D1046.16	
C39H7.6	
T09A12.1	
C09B9.6	MSP55_CAEEL
F40F11.2	
T22B3.3	
Y55F3AM.15	CSN4_CAEEL
C33D9.4	
C01B10.5	
R102.2	
C04C3.3	ODPB_CAEEL
F32B6.6	MSP77_CAEEL
F49C12.8	PSMD6_CAEEL
Y9C9A.9	
Y55F3AR.2	
C07G1.3	
F35H10.7	NPRL3_CAEEL
F42G8.5	
F33D4.2	
R05G6.1	
Y105C5B.11	
Y4C6B.2	
B0545.3	
W03B1.1	
C02B10.5	
B0218.2	
F02H6.71	
Y73B6BL.45	
ZC416.6	
Y116A8C.19	
T13H10.1	
F15E6.2	
C35D6.3	
F11E6.10	
Y37E11AM.2	
R10H10.3	
Y41D4B.26	
Y116A8C.12	
Y41D4A.7	
Y67A10A.1	
F07C6.4	
F36A4.4	
Y54G2A.28	
T07A9.12	
H25K10.7	
F11E6.4	
C09G12.10	
Y46C8AL.11	
F42A6.4	
K07F5.3	MSP10_CAEEL
K04D7.5	
Y73B6A.2	
F09E8.3	MSH5_CAEEL
C35B1.4	
Y77E11A.16	
C52D10.11	
F35G2.5	
E04A4.3	
K03D3.4	
Y69A2AR.18	
F40F11.1	
Y67D8C.9	
K07H8.9	
Y94H6A.4	
C04C3.6	
T12B3.3	
F38H4.4	
Y41D4B.12	SET23_CAEEL
Y41D4B.12	
F11A10.3	
T08B6.7	
K03H6.2	
C49C3.11	
C33A12.3	
ZK896.4	
F36A4.1	
F49E8.7	
F28D1.11	DPM3_CAEEL
Y38H8A.3	
F56D5.6	
C29E6.1	
F28F9.1	ZAG1_CAEEL
K07F5.2	MSP10_CAEEL
C24D10.2	
Y42H9AR.3	
C33H5.8	
Y73F4A.1	DMON2_CAEEL
C01G5.5	
F55G1.7	
H12I19.2	
Y40H7A.9	
F58G6.3	
Y77E11A.7	
C54E4.3	GCY37_CAEEL
W03G1.1	
Y41D4B.4	
F42C5.3	
K07F5.17	
JC8.3	
JC8.3	RL12_CAEEL
Y105C5A.12	
T13F2.4	
Y62E10A.10	
F29C4.6	CTU1_CAEEL
F52B11.1	
Y41D4B.9	
T12E12.3	
W03D2.7	
C28C12.5	
F13B12.5	
F13G11.1	
Y105C5B.8	
C33H5.12	
C33H5.12	RSP6_CAEEL
C53B4.4	
Y67A10A.5	
Y41E3.1	
C47A4.1	
ZK809.1	
F37C4.7	
R11A8.2	MOS2_CAEEL
C17H12.3	
F23B2.6	
K08F11.1	
F58B3.5	
F58B3.5	SYMC_CAEEL
R13A1.4	UNC8_CAEEL
Y59E9AL.36	
F08B4.1	
C24D10.1	
F01G10.4	
Y76B12C.8	
F55G11.6	
F49E11.8	
Y57G11C.52	
T25B9.7	
Y54G2A.17	
Y54G2A.17	PNCB_CAEEL
C10C6.3	
F35G2.1	
F55B11.3	
F38E11.6	
Y42H9B.1	
F19C7.4	
C44C8.1	
M02B1.3	
K02D7.6	
AC7.1	
T04B2.6	
M116.2	
W08E12.9	
Y38C1BA.3	
R09E10.1	
Y38C1AB.6	
C30H6.5	
F15E6.10	
H02I12.3	
F36A4.14	
F42A9.4	
H04M03.8	
Y37A1B.8	
R07H5.1	
ZK822.5	
F49F1.8	
F47C12.6	
Y73F8A.20	
F58F9.8	
F36H12.10	
T11G6.5	
T04C4.1	
C42C1.11	
C49H3.8	
F27C8.3	
Y46C8AR.3	
Y51H4A.13	
W02C12.2	
Y55F3AM.10	
M4.2	
C32H11.13	
C32H11.5	
C04G2.9	
F21D5.3	
Y69A2AR.30	
F58H7.5	
F57H12.5	
C17H12.14	
C06A12.3	
T27E7.9	
Y116A8A.7	
ZK180.6	
C31H1.2	
Y46C8AL.2	
Y62E10A.6	
K10D11.5	
B0478.3	
T22B11.5	ODO1_CAEEL
M199.1	
M70.1	
T28C6.6	
C33A12.14	
F57H12.4	
F15E6.7	
F26D10.9	
F38E11.3	
Y67D8B.3	
B0001.1	
F17E9.9	H2B1_CAEEL
T22D1.12	
Y73F8A.19	
F41H10.5	
Y45F10C.4	U375F_CAEEL
Y42H9AR.4	
B0035.3	
F45E4.8	
Y38C1AA.6	
W09G12.6	
F08G5.2	
T11B7.7	
Y54G2A.27	
C09G12.5	
Y77E11A.4	
C09G9.3	
B0218.1	
C23H5.2	
Y59E9AR.4	
Y57G11C.32	
Y73B6BL.22	
Y77E11A.2	
B0513.3	
Y51H4A.8	
C02F4.4	
M199.7	
Y43B11AR.2	
C27D8.3	
F38A5.6	
F20D12.4	
B0273.2	
C39E9.3	
Y40H7A.1	
C34D4.2	
H12I19.1	
Y54G2A.41	
M02B7.2	
Y43D4A.4	
LLC1.3	
JC8.2	
K08D10.7	
K08D10.14	
K01A6.5	
F54D1.1	
Y54G2A.49	
F38A5.8	
C33H5.17	
F36A4.10	COL34_CAEEL
C53D6.5	
K10D11.1	
F08B4.7	RU1C_CAEEL
C44C8.9	
Y39C12A.5	
K08C7.2	
Y69A2AR.5	OXDA2_CAEEL
H04M03.4	
Y7A9D.1	
D2096.6	YYT6_CAEEL
C34D4.13	BL1S5_CAEEL
K11H12.8	
Y57G11C.8	
D2024.3	ELO3_CAEEL
D2024.3	
F13E9.13	YSMU_CAEEL
W05E7.3	
C44B12.4	
K09E10.2	
Y66H1A.4	GAR1_CAEEL
C49H3.12	
Y45F10B.11	
Y59E9AL.4	
Y38F2AR.1	
Y4C6A.1	
B0513.9	
B0496.1	
Y45F10D.4	
C28D4.5	
F29B9.9	
Y66H1B.2	
T12A7.3	
F28D1.8	
Y51H4A.938	
Y4C6B.1	
F56B3.1	
F47C12.12	
W09C2.7	
C06G8.1	
F38A1.6	
T25B9.12	
M04B2.3	
Y24D9A.8	
C28C12.9	
M18.3	
ZK829.4	
ZK593.7	
C08F11.4	
W03F8.5	
C10C6.13	
F35H10.4	
ZK792.6	LET60_CAEEL
F33D4.8	RT24_CAEEL
R02D3.1	
F58F9.10	
M117.6	
C29E6.5	
C29F4.2	
K07F5.12	
F49C12.5	YE25_CAEEL
F49C12.5	
C42D4.1	
R11E3.5	
Y55F3AM.6	
Y73B6BL.14	
C08F11.9	
C49A9.6	
F56D6.6	
C28C12.2	
W02A2.5	
F55G1.2	
C04C3.2	
R13A1.9	
F56C4.2	
T12A7.6	
C09B9.85	YAVK_CAEEL
Y52D5A.2	
F38A1.9	
Y45F10D.11	
F33D4.7	
C46G7.2	
ZK596.1	
C08F8.6	
F58F6.6	
Y17G9B.1	
F26D10.3	HSP7A_CAEEL
Y105C5B.15	
ZK616.5	
T28C6.3	
R08C7.3	H2AV_CAEEL
D2096.13	
C33A12.7	
F49E8.3	
C50F7.6	
K07H8.8	
ZK792.5	
Y62E10A.17	
Y51H4A.23	
T04A11.7	
E03H12.5	
K08C7.7	
T22D1.10	
B0496.8	
Y116A8C.18	
Y57G11C.25	
Y37E11AM.1	
F56A11.1	CYFIP_CAEEL
R09H10.3	
R09H10.3	HIUH1_CAEEL
C49C3.5	
Y73B6A.5	
Y73B6A.5	KRAF1_CAEEL
Y55F3AM.21	
T22B11.1	
C49C8.4	
Y54G2A.5	
Y105C5A.17	
Y116A8C.34	
C26B2.2	
F28D1.1	
C49C3.10	
F49F1.11	
Y54G2A.73	
ZK354.11	MSP19_CAEEL
C33D9.6	
R05A10.7	
F55B11.4	
Y41D4A.6	
Y67H2A.2	
F29B9.5	
K08F4.5	
C39E9.4	
K02B2.3	
H01G02.1	
T01G1.4	
Y10G11A.3	
Y116A8C.44	
C42D4.18	
R07H5.11	
F38A5.1	
F38A5.1	UFSP_CAEEL
Y116A8C.25	
W03F8.9	
B0212.3	
Y105C5B.29	
Y11D7A.19	
T25B9.1	
F37C4.2	
F12F6.2	
ZC410.2	
Y41D4B.15	
T14A8.1	RIC3_CAEEL
F36H1.1	
Y9C9A.4	
T07A9.13	
F19C7.7	
Y38F2AL.6	
F18F11.3	
Y41D4B.16	
C17H12.1	
T20D3.8	
C42C1.15	
Y105C5B.20	
R05G6.5	
F21D5.7	
ZC518.2	
Y54G2A.24	
Y54G2A.52	
K08E4.3	
C42C1.6	
C42C1.10	
C18F3.2	
C23H5.1	
Y73F8A.1159	
W03G1.5	
T05A12.1	
T27E7.8	
C55C3.5	
ZK1251.7	
R09E10.4	
Y51H4A.26	
Y73F8A.14	
Y73F8A.22	
F55G1.5	
C47A4.5	
C01B10.9	
Y17G9A.7	
F25H8.3	
F25H8.3	GON1_CAEEL
Y57G11C.10	
T06C10.2	
K07H8.3	
F56D6.14	
F49C12.10	
F52C12.5	
T19E7.2	
T19E7.2	SKN1_CAEEL
R13.2	
C49H3.11	RS2_CAEEL
Y57G11A.2	
F56D5.2	
K08D8.10	
K08E7.3	LET99_CAEEL
C43F9.7	
K06B9.6	
F12F6.9	
Y38H8A.12	
F22B3.7	
F01G10.9	
T11G6.8	
T07A9.6	
Y38F2AL.12	
Y37E11AL.9	
Y55H10A.2	
H32C10.1	
Y38F2AR.13	
R13H9.1	
F29B9.2	KDM7_CAEEL
F29B9.2	
Y62E10A.1	
F49C12.14	
Y38C1AA.1	
T14G10.3	
VZK822L.2	
B0546.5	
K08B4.2	
H34C03.2	
C07G1.6	
ZK809.7	
F42C5.10	
ZK354.9	
Y46C8AL.9	
F38A1.10	
Y73B6BL.42	
T13A10.7	
Y116A8C.38	
T07A9.3	
C06E4.8	
T01G1.3	
ZK829.10	
4R79.2	
F36A4.8	
ZC168.2	YH82_CAEEL
Y41D4B.8	
K01G12.3	
T23B5.4	
T28F3.8	
T05E11.4	SPO11_CAEEL
ZK381.4	PGL1_CAEEL
C10C5.7	
Y57G11B.7	
E04A4.8	RL18A_CAEEL
Y94H6A.9	
C45E5.1	
T20D3.1	
H25K10.3	
F55G11.2	
F38H4.8	
H02I12.2	
E04A4.2	
W08E12.1	
Y69E1A.6	
C08F8.3	
Y67D8A.3	
Y73B6BL.32	
K02D7.2	
T11F8.2	
C06A12.8	
F56B3.12	
T11B7.2	
F28E10.5	
C27B7.1	
C27B7.1	SPR2_CAEEL
C18H7.10	
Y57G11C.45	
R05G6.12	
H06H21.9	
F44D12.1	
AC7.3	
Y105C5B.5	
T06A10.4	
F49E11.3	AMT2_CAEEL
R11A8.8	
M01H9.4	
W03B1.9	
F20B10.3	
Y94H6A.12	
F49C12.1	
F42A9.8	
ZK896.9	
F42A6.8	
C25G4.7	
Y51H4A.17	STAT1_CAEEL
Y51H4A.17	
Y37A1B.10	
F01D4.8	
T22D1.5	
C47E12.7	RRP1_CAEEL
C33A12.10	
K09B11.5	
Y9C9A.3	
T12G3.1	
F59B8.1	
ZK809.2	
T02D1.7	
T05A12.3	
T13A10.13	
C25A8.4	CHITL_CAEEL
T28H11.6	SSP9_CAEEL
C02B10.1	
F36H12.1	
Y57G11C.39	
C24D10.7	
C45G7.2	
Y55F3AM.12	
T27E7.5	
C06G3.2	
Y77E11A.11	
F56H11.1	
F56H11.1	FBLN1_CAEEL
K08F11.2	
F49E11.10	
F08G5.4	
C17H12.10	
C32H11.1	
K08D12.1	
Y48A5A.3	
C06G3.11	TIM9_CAEEL
C06G3.11	
C01B10.6	
M04G7.1	
F45E4.6	
F42C5.7	
F30B5.4	YKYL_CAEEL
F45E4.1	ARF11_CAEEL
C52D10.9	
Y54G2A.15	
F38C2.4	
H23L24.1	
R102.5	
Y105C5A.23	
F58G6.6	
C45E5.6	
K08D8.1	
Y37A1B.2	
F09C11.1	
C30H6.3	
K08D8.5	
Y116A8C.42	SMD3_CAEEL
Y104H12BR.1	
Y105C5A.1	
W08E12.6	
F20D12.1	
C09B9.2	
F21D5.2	
C49C3.13	
F11A10.2	
K07F5.1	MSP19_CAEEL
Y54G2A.31	
F13E9.16	
T27E7.6	
Y94H6A.8	NDUAC_CAEEL
C18H7.13	
B0001.6	
ZK180.5	
F28E10.4	
Y45F10A.4	SELD_CAEEL
R07H5.7	
F22B3.4	
Y105C5A.13	
C46G7.5	
C30H6.9	
B0212.1	
M4.1	
F36H12.13	
Y104H12A.1	NHR41_CAEEL
Y45F10D.9	SAS6_CAEEL
F25H8.1	
Y24F12A.1	
K08E7.1	
C39E9.6	
F44D12.4	
ZK822.1	
Y41D4A.8	
Y39C12A.9	
F38C2.8	
C50A2.2	
Y105C5A.26	
D2096.5	
Y116A8C.24	
JC8.6	LIN54_CAEEL
JC8.6	
Y17G9B.5	
C17H12.8	
T13F2.10	MSP77_CAEEL
F49E11.7	
C46G7.1	
C49H3.9	
Y77E11A.8	
C06E4.4	
C33A12.1	NDUA5_CAEEL
R11A8.3	
Y17G9A.5	
C52D10.8	
Y38C1AB.2	
Y55F3BR.11	
Y54G2A.50	
Y40C5A.3	
K03H6.4	
C33H5.11	
C01G5.6	
F49F1.5	
K08F4.3	
Y40H7A.6	
Y55F3C.8	
Y94H6A.3	
D2096.2	
C43G2.2	
Y57G11C.47	
F58G6.7	
F35G2.2	
Y55F3BR.4	
Y76B12C.9	
K08D12.8	
F07C6.1	
F07C6.1	PIN2_CAEEL
F58B3.8	
Y73B6BL.38	
W02C12.3	
T14G10.6	
C27B7.7	YC27B_CAEEL
C28C12.10	
C07G1.4	
Y69E1A.7	
F58H7.8	
T04B2.5	
C42D4.5	
Y105C5B.2	
W08D2.7	MTR4_CAEEL
F42C5.9	
T22D1.18	
F47C12.2	
C06G8.4	SRD7_CAEEL
ZC518.1	
ZC518.1	YHDI_CAEEL
F49F1.7	
F08G5.7	
C53B4.5	
Y10G11A.1	
T21D12.3	
F58B3.1	
Y37A1C.1	
T12G3.2	
C10C6.6	YE56_CAEEL
Y54G2A.4	
W01B6.8	
C06G3.3	
D2024.7	GSTK2_CAEEL
Y41D4B.6	
C30H6.2	
H02I12.7	H2A_CAEEL
C55C3.8	
F01G10.6	
C47A4.2	
C46A5.9	
Y73B6BL.31	
T06A10.1	
Y57G11C.48	
ZK180.4	SAR1_CAEEL
W09G12.10	
F28F9.2	
M02B1.4	
Y105C5B.9	PHYD1_CAEEL
C18H7.8	
C54E4.2	
ZC477.9	
ZC477.9	VINC_CAEEL
F58E2.3	
F13B12.1	IWS1_CAEEL
K07F5.16	
Y57G11C.36	
Y38C1AA.12	
Y55F3AM.4	
B0035.15	YQVW_CAEEL
F38A5.9	
K10D11.4	
C44B12.8	
R08C7.6	
Y57G11C.15	
M57.2	
T20D3.7	VPS26_CAEEL
F49E8.4	
R08C7.1	
M117.2	14331_CAEEL
C39H7.5	
F36H12.8	
F42G8.6	MOCS3_CAEEL
C46C2.5	
Y73B6BL.10	
T01B11.2	
T01B11.2	AGT2L_CAEEL
F45E4.4	
F20D12.7	
Y54G2A.23	ARMET_CAEEL
T25B9.9	6PGD_CAEEL
Y73B6BL.29	
Y4C6A.3	
H12I19.115	
Y37E11AL.5	
Y38C1AB.7	
C49A9.4	
K04D7.6	
F41H10.10	
W03F8.1	TNNI4_CAEEL
Y41D4B.17	
F55B11.5	
F11E6.11	
F09E8.5	
W09G12.8	
F44D12.19	
F28D1.10	GEX3_CAEEL
C45G7.4	
Y69E1A.1	
C25G4.5	
C25A8.1	
C08F8.5	
C35B1.5	
Y11D7A.5	
C06A6.7	
K02D7.5	SWET1_CAEEL
F13B6.1	
Y73B6BR.1	
Y73B6BL.2	
F35H10.6	
C44B12.1	
Y116A8C.30	
F11E6.3	
T07A9.2	
F37C4.8	
Y73F8A.15	
T27E7.1	
F49C12.2	
F32B6.9	YV4Q_CAEEL
Y57G11C.9	
F27C8.6	
C04C3.5	
F36A4.20	
C49C3.1	
R13.3	BEST1_CAEEL
C06E4.7	
Y55F3AM.9	
C31H1.5	
R11E3.4	
T07A9.11	
K07A9.4	
B0547.2	
F56B3.4	
Y67A10A.4	
H20E11.3	
ZK185.5	
F19C7.6	
F12F6.1	
F13H10.4	
F13H10.4	GCS1_CAEEL
F32B6.3	
Y73B6A.6	
ZK809.9	
F38A5.2	
F36A4.5	
F49C12.9	
C09G4.3	CKS1_CAEEL
Y9C9A.5	
W01B6.6	
F58F9.6	
Y11D7A.3	
K01H12.1	DPH3_CAEEL
K01H12.1	
F13H10.9	
C55C3.4	
F42G8.10	
K11H12.10	
Y62E10A.13	
W03F8.6	
Y67D8C.3	
R10H10.6	
Y116A8C.40	
C28D4.1	NH100_CAEEL
Y45F10D.16	
F29C4.5	
C08G9.2	
Y45F10B.12	
K08E7.6	
K07F5.8	
F13E9.1	
F33D4.3	FLP13_CAEEL
Y40C5A.1	
H01G02.4	
Y57G11A.5	
Y73F8A.10	
Y55F3BL.4	
F20C5.4	
K08F4.1	
F41H10.6	
F41H10.6	HDA6_CAEEL
C49C8.5	
C08F11.5	
Y54G2A.57	
ZC477.3	
ZK616.8	
C08F8.2	SUV3_CAEEL
C08F8.2	
C33H5.2	YY42_CAEEL
F49C12.13	VA0E_CAEEL
Y41E3.17	
B0218.7	
K07H8.7	
Y105C5B.19	
B0513.1	
F55B11.1	
Y45F10B.5	
R09H10.2	
F13B12.6	
C18H7.5	
C23H5.7	
M7.1	UBC2_CAEEL
ZK593.2	
W08D2.5	
W08D2.5	YH2M_CAEEL
W03F8.2	
Y57G11B.6	
C05C12.5	
C06E7.6	SPE27_CAEEL
Y57G11C.499	
T25B9.6	
ZC168.6	SSPZC_CAEEL
K08D10.9	
M02B7.4	
Y73B6BL.288	
R13A1.5	
Y105C5A.10	
B0564.10	UNC30_CAEEL
B0564.10	
T28F3.3	HKE41_CAEEL
R08C7.2	
C34D4.3	
F55G11.4	
F19C7.3	
C08F11.11	U375A_CAEEL
Y105C5A.22	
Y71G10AL.1	
Y66H1A.2	
C50F7.5	
F38A5.11	
F32E10.8	
Y73F8A.2	
M18.5	DDB1_CAEEL
ZC416.2	
C01B10.10	
W03B1.7	
F44D12.5	
C11D2.1	
F17E9.3	
W02A2.2	
C33D9.13	
ZK792.4	
R05G6.10	
C28D4.8	
Y116A8C.29	
C42C1.14	
C45E5.2	
F26D10.8	
Y55F3C.4	
C34H4.5	
Y59E9AR.7	
Y37E11AR.4	
C49C3.6	
C43F9.9	
F58F6.5	
Y59E9AR.9	
F52G2.2	
B0478.1	
B0478.1	JNK1_CAEEL
CC8.3	
C32H11.8	
C09G12.1	
C49A9.9	
Y42H9AR.1	
F57H12.6	
F53B2.5	
Y73B6BL.19	
C33D9.1	
K08D10.10	
ZK550.3	
